[13Feb2026 09:50:38.455] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key greatsword was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.455] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key greatsword.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.455] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key greatsword.speed was corrected from null to its default, 1.399999976158142. 
[13Feb2026 09:50:38.455] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key greatsword.base_damage was corrected from null to its default, 4.0. 
[13Feb2026 09:50:38.455] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key greatsword.damage_multiplier was corrected from null to its default, 1.5. 
[13Feb2026 09:50:38.456] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key club was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.456] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key club.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.456] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key club.speed was corrected from null to its default, 1.2999999523162842. 
[13Feb2026 09:50:38.456] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key club.base_damage was corrected from null to its default, 4.0. 
[13Feb2026 09:50:38.457] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key club.damage_multiplier was corrected from null to its default, 1.0. 
[13Feb2026 09:50:38.457] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cestus was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.457] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cestus.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.458] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cestus.speed was corrected from null to its default, 3.5. 
[13Feb2026 09:50:38.458] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cestus.base_damage was corrected from null to its default, 2.0. 
[13Feb2026 09:50:38.458] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cestus.damage_multiplier was corrected from null to its default, 0.5. 
[13Feb2026 09:50:38.458] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key battle_hammer was corrected from null to its default, SimpleCommentedConfig:{}. 
